Make,Fuel,Veh Class,Air Pollution Score,CityMPG,HwyMPG,CmbMPG,Greenhouse Gas Score,SmartWay,Comb CO2
PORSCHE,Electricity,Midsize Car,10,80,80,80,10,Elite,0
PORSCHE,Electricity,Midsize Car,10,80,80,80,10,Elite,0
PORSCHE,Electricity,Midsize Car,10,78,78,78,10,Elite,0
PORSCHE,Electricity,Midsize Car,10,78,78,78,10,Elite,0
PORSCHE,Electricity,Small Car,10,79,81,80,10,Elite,0
PORSCHE,Electricity,Small Car,10,79,81,80,10,Elite,0
PORSCHE,Electricity,Small Car,10,82,82,82,10,Elite,0
PORSCHE,Electricity,Small Car,10,82,82,82,10,Elite,0
PORSCHE,Electricity,Small Car,10,83,82,83,10,Elite,0
PORSCHE,Electricity,Small Car,10,83,82,83,10,Elite,0
PORSCHE,Electricity,Small Car,10,80,80,80,10,Elite,0
PORSCHE,Electricity,Small Car,10,80,80,80,10,Elite,0
PORSCHE,Electricity,Small Car,10,78,88,82,10,Elite,0
PORSCHE,Electricity,Small Car,10,78,88,82,10,Elite,0
PORSCHE,Electricity,Small Car,10,79,88,83,10,Elite,0
PORSCHE,Electricity,Small Car,10,79,88,83,10,Elite,0
PORSCHE,Electricity,Small Car,10,81,80,81,10,Elite,0
PORSCHE,Electricity,Small Car,10,81,80,81,10,Elite,0
PORSCHE,Electricity,Midsize Car,10,80,78,79,10,Elite,0
PORSCHE,Electricity,Midsize Car,10,80,78,79,10,Elite,0
PORSCHE,Electricity,Small Car,10,76,74,75,10,Elite,0
PORSCHE,Electricity,Small Car,10,76,74,75,10,Elite,0
PORSCHE,Electricity,Midsize Car,10,76,74,75,10,Elite,0
PORSCHE,Electricity,Midsize Car,10,76,74,75,10,Elite,0
RAM,Diesel,pickup,1,21,29,24,4,No,418
RAM,Diesel,pickup,1,21,29,24,4,No,418
RAM,Gasoline,pickup,7,20,25,22,5,No,407
RAM,Gasoline,pickup,7,20,25,22,5,No,407
RAM,Gasoline,pickup,7,19,24,21,4,No,417
RAM,Gasoline,pickup,7,19,24,21,4,No,417
RAM,Gasoline,pickup,5,18,23,20,4,No,443
RAM,Gasoline,pickup,5,18,23,20,4,No,443
RAM,Gasoline,pickup,5,17,22,19,4,No,457
RAM,Gasoline,pickup,5,17,22,19,4,No,457
RAM,Gasoline,pickup,7,17,25,20,4,No,444
RAM,Gasoline,pickup,7,17,25,20,4,No,444
RAM,Gasoline,pickup,7,16,23,19,4,No,474
RAM,Gasoline,pickup,7,16,23,19,4,No,474
RAM,Gasoline,pickup,5,15,21,17,3,No,523
RAM,Gasoline,pickup,5,15,21,17,3,No,523
RAM,Gasoline,pickup,5,15,20,17,3,No,528
RAM,Gasoline,pickup,5,15,20,17,3,No,528
RAM,Gasoline,pickup,7,20,26,23,5,No,394
RAM,Gasoline,pickup,7,20,26,23,5,No,394
RAM,Gasoline,pickup,1,10,14,12,1,No,748
RAM,Gasoline,pickup,1,10,14,12,1,No,748
RIVIAN,Electricity,Standard SUV,10,69,60,64,10,Elite,0
RIVIAN,Electricity,Standard SUV,10,69,60,64,10,Elite,0
RIVIAN,Electricity,Standard SUV,10,75,66,71,10,Elite,0
RIVIAN,Electricity,Standard SUV,10,75,66,71,10,Elite,0
RIVIAN,Electricity,Standard SUV,10,73,63,68,10,Elite,0
RIVIAN,Electricity,Standard SUV,10,73,63,68,10,Elite,0
RIVIAN,Electricity,pickup,10,69,60,64,10,Elite,0
RIVIAN,Electricity,pickup,10,69,60,64,10,Elite,0
RIVIAN,Electricity,pickup,10,76,69,73,10,Elite,0
RIVIAN,Electricity,pickup,10,76,69,73,10,Elite,0
RIVIAN,Electricity,pickup,10,73,63,68,10,Elite,0
RIVIAN,Electricity,pickup,10,73,63,68,10,Elite,0
ROLLS-ROYCE,Gasoline,station wagon,3,12,19,14,2,No,626
ROLLS-ROYCE,Gasoline,station wagon,3,12,19,14,2,No,626
ROLLS-ROYCE,Gasoline,station wagon,3,12,19,14,2,No,626
ROLLS-ROYCE,Gasoline,station wagon,3,12,19,14,2,No,626
ROLLS-ROYCE,Gasoline,Large Car,3,12,19,14,2,No,624
ROLLS-ROYCE,Gasoline,Large Car,3,12,19,14,2,No,624
ROLLS-ROYCE,Gasoline,Large Car,3,12,19,14,2,No,624
ROLLS-ROYCE,Gasoline,Large Car,3,12,19,14,2,No,624
ROLLS-ROYCE,Gasoline,Large Car,3,12,19,14,2,No,624
ROLLS-ROYCE,Gasoline,Large Car,3,12,19,14,2,No,624
ROLLS-ROYCE,Gasoline,Large Car,3,12,18,14,2,No,639
ROLLS-ROYCE,Gasoline,Large Car,3,12,18,14,2,No,639
ROLLS-ROYCE,Gasoline,Large Car,3,12,18,14,2,No,639
ROLLS-ROYCE,Gasoline,Large Car,3,12,18,14,2,No,639
SUBARU,Gasoline,Standard SUV,5,20,26,22,5,No,398
SUBARU,Gasoline,Standard SUV,5,20,26,22,5,No,398
SUBARU,Gasoline,Standard SUV,5,19,25,21,4,No,419
SUBARU,Gasoline,Standard SUV,5,19,25,21,4,No,419
SUBARU,Gasoline,Small Car,3,20,27,22,5,No,398
SUBARU,Gasoline,Small Car,3,20,27,22,5,No,398
SUBARU,Gasoline,Small Car,3,21,30,25,5,No,362
SUBARU,Gasoline,Small Car,3,21,30,25,5,No,362
SUBARU,Gasoline,Small SUV,7,22,29,25,5,No,355
SUBARU,Gasoline,Small SUV,7,22,29,25,5,No,355
SUBARU,Gasoline,Small SUV,7,28,33,30,6,No,297
SUBARU,Gasoline,Small SUV,7,28,33,30,6,No,297
SUBARU,Gasoline,Small SUV,7,27,34,29,6,No,303
SUBARU,Gasoline,Small SUV,7,27,34,29,6,No,303
SUBARU,Gasoline/Electricity,Small SUV,7,36,35,35,9,Yes,151
SUBARU,Gasoline/Electricity,Small SUV,6,36,35,35,9,No,151
SUBARU,Gasoline,Small SUV,7,26,33,29,6,No,310
SUBARU,Gasoline,Small SUV,7,26,33,29,6,No,310
SUBARU,Gasoline,Small SUV,7,25,28,26,5,No,338
SUBARU,Gasoline,Small SUV,7,25,28,26,5,No,338
SUBARU,Gasoline,Midsize Car,7,23,31,26,5,No,337
SUBARU,Gasoline,station wagon,7,24,31,26,5,No,335
SUBARU,Gasoline,Midsize Car,7,23,31,26,5,No,337
SUBARU,Gasoline,station wagon,7,24,31,26,5,No,335
SUBARU,Gasoline,Midsize Car,7,28,36,32,6,No,280
SUBARU,Gasoline,station wagon,7,28,36,31,6,No,285
SUBARU,Gasoline,Midsize Car,7,28,36,32,6,No,280
SUBARU,Gasoline,station wagon,7,28,36,31,6,No,285
SUBARU,Gasoline,Midsize Car,7,27,36,30,6,No,291
SUBARU,Gasoline,Midsize Car,7,27,36,30,6,No,291
SUBARU,Gasoline,station wagon,7,22,30,25,5,No,351
SUBARU,Gasoline,station wagon,7,22,30,25,5,No,351
SUBARU,Gasoline,station wagon,7,27,35,30,6,No,292
SUBARU,Gasoline,station wagon,7,27,35,30,6,No,292
SUBARU,Gasoline,Large Car,6,23,31,26,5,No,337
SUBARU,Gasoline,Large Car,6,23,31,26,5,No,337
SUBARU,Gasoline,Large Car,7,27,35,30,6,No,295
SUBARU,Gasoline,Large Car,7,27,35,30,6,No,295
SUBARU,Gasoline,Small SUV,6,22,29,25,5,No,356
SUBARU,Gasoline,Small SUV,6,22,29,25,5,No,356
SUBARU,Gasoline,Small SUV,7,26,32,28,6,No,314
SUBARU,Gasoline,Small SUV,7,26,32,28,6,No,314
SUBARU,Gasoline,Small SUV,6,21,26,23,5,No,378
SUBARU,Gasoline,Small SUV,6,21,26,23,5,No,378
SUBARU,Electricity,Small SUV,10,114,94,104,10,Elite,0
SUBARU,Electricity,Small SUV,10,114,94,104,10,Elite,0
SUBARU,Electricity,Small SUV,10,111,93,102,10,Elite,0
SUBARU,Electricity,Small SUV,10,111,93,102,10,Elite,0
SUBARU,Gasoline,Midsize Car,3,19,26,22,5,No,407
SUBARU,Gasoline,Midsize Car,3,19,26,22,5,No,407
SUBARU,Gasoline,Midsize Car,3,19,25,21,4,No,419
SUBARU,Gasoline,Midsize Car,3,19,25,21,4,No,419
TESLA,Electricity,Midsize Car,10,138,126,132,10,Elite,0
TESLA,Electricity,Midsize Car,10,138,126,132,10,Elite,0
TESLA,Electricity,Midsize Car,10,134,126,131,10,Elite,0
TESLA,Electricity,Midsize Car,10,134,126,131,10,Elite,0
TESLA,Electricity,Midsize Car,10,118,107,113,10,Elite,0
TESLA,Electricity,Midsize Car,10,118,107,113,10,Elite,0
TESLA,Electricity,Large Car,10,124,115,120,10,Elite,0
TESLA,Electricity,Large Car,10,124,115,120,10,Elite,0
TESLA,Electricity,Standard SUV,10,107,97,102,10,Elite,0
TESLA,Electricity,Standard SUV,10,107,97,102,10,Elite,0
TESLA,Electricity,Standard SUV,10,103,93,98,10,Elite,0
TESLA,Electricity,Standard SUV,10,103,93,98,10,Elite,0
TESLA,Electricity,Standard SUV,10,94,88,91,10,Elite,0
TESLA,Electricity,Standard SUV,10,94,88,91,10,Elite,0
TESLA,Electricity,Small SUV,10,129,116,123,10,Elite,0
TESLA,Electricity,Small SUV,10,129,116,123,10,Elite,0
TESLA,Electricity,Small SUV,10,127,117,122,10,Elite,0
TESLA,Electricity,Small SUV,10,127,117,122,10,Elite,0
TESLA,Electricity,Small SUV,10,115,106,111,10,Elite,0
TESLA,Electricity,Small SUV,10,115,106,111,10,Elite,0
TOYOTA,Gasoline,Standard SUV,5,16,19,17,3,No,503
TOYOTA,Gasoline,Standard SUV,5,16,19,17,3,No,503
TOYOTA,Gasoline,Standard SUV,5,16,19,17,3,No,515
TOYOTA,Gasoline,Standard SUV,5,16,19,17,3,No,519
TOYOTA,Gasoline,Standard SUV,5,16,19,17,3,No,515
TOYOTA,Gasoline,Standard SUV,5,16,19,17,3,No,519
TOYOTA,Gasoline,Midsize Car,5,22,33,26,5,No,338
TOYOTA,Gasoline,Midsize Car,5,22,33,26,5,No,338
TOYOTA,Gasoline,Midsize Car,7,51,53,52,9,Yes,170
TOYOTA,Gasoline,Midsize Car,7,51,53,52,9,Yes,170
TOYOTA,Gasoline,Midsize Car,7,44,47,46,8,Yes,195
TOYOTA,Gasoline,Midsize Car,7,44,47,46,8,Yes,195
TOYOTA,Gasoline,Midsize Car,7,28,39,32,6,No,280
TOYOTA,Gasoline,Midsize Car,7,28,39,32,6,No,280
TOYOTA,Gasoline,Midsize Car,6,25,34,29,6,No,310
TOYOTA,Gasoline,Midsize Car,6,25,34,29,6,No,310
TOYOTA,Gasoline,Midsize Car,5,22,31,25,5,No,354
TOYOTA,Gasoline,Midsize Car,5,22,31,25,5,No,354
TOYOTA,Gasoline,Midsize Car,7,27,38,31,6,No,286
TOYOTA,Gasoline,Midsize Car,7,27,38,31,6,No,286
TOYOTA,Gasoline,Midsize Car,6,25,34,28,6,No,315
TOYOTA,Gasoline,Midsize Car,6,25,34,28,6,No,315
TOYOTA,Gasoline,Midsize Car,5,22,32,26,5,No,345
TOYOTA,Gasoline,Midsize Car,5,22,32,26,5,No,345
TOYOTA,Gasoline,Small Car,7,31,40,34,7,Yes,258
TOYOTA,Gasoline,Small Car,7,32,41,35,7,Yes,254
TOYOTA,Gasoline,Small Car,7,31,40,34,7,Yes,258
TOYOTA,Gasoline,Small Car,7,32,41,35,7,Yes,254
TOYOTA,Gasoline,Small SUV,7,31,33,32,6,No,275
TOYOTA,Gasoline,Small SUV,7,31,33,32,6,No,275
TOYOTA,Gasoline,Small SUV,7,29,32,30,6,No,293
TOYOTA,Gasoline,Small SUV,7,29,32,30,6,No,293
TOYOTA,Gasoline,Small Car,7,32,41,35,7,Yes,252
TOYOTA,Gasoline,Small Car,7,32,41,35,7,Yes,252
TOYOTA,Gasoline,Small Car,7,30,38,33,6,No,266
TOYOTA,Gasoline,Small Car,7,30,38,33,6,No,266
TOYOTA,Gasoline,Small Car,7,50,43,47,8,Yes,186
TOYOTA,Gasoline,Small Car,7,53,46,50,8,Yes,178
TOYOTA,Gasoline,Small Car,7,50,43,47,8,Yes,186
TOYOTA,Gasoline,Small Car,7,53,46,50,8,Yes,178
TOYOTA,Gasoline,Small Car,7,47,41,44,8,Yes,199
TOYOTA,Gasoline,Small Car,7,51,44,48,8,Yes,189
TOYOTA,Gasoline,Small Car,7,47,41,44,8,Yes,199
TOYOTA,Gasoline,Small Car,7,51,44,48,8,Yes,189
TOYOTA,Gasoline,Small Car,5,21,28,24,5,No,368
TOYOTA,Gasoline,Small Car,5,21,28,24,5,No,368
TOYOTA,Gasoline,Small Car,3,20,27,22,5,No,397
TOYOTA,Gasoline,Small Car,3,20,27,22,5,No,397
TOYOTA,Gasoline,Small Car,3,21,31,25,5,No,360
TOYOTA,Gasoline,Small Car,3,21,31,25,5,No,360
TOYOTA,Gasoline,Small SUV,7,21,28,24,5,No,370
TOYOTA,Gasoline,Small SUV,7,22,29,25,5,No,359
TOYOTA,Gasoline,Small SUV,7,21,28,24,5,No,370
TOYOTA,Gasoline,Small SUV,7,22,29,25,5,No,359
TOYOTA,Gasoline,Small SUV,7,21,28,24,5,No,371
TOYOTA,Gasoline,Small SUV,7,21,28,24,5,No,371
TOYOTA,Gasoline,Small SUV,7,36,35,36,7,Yes,245
TOYOTA,Gasoline,Small SUV,7,36,35,36,7,Yes,245
TOYOTA,Gasoline,Standard SUV,7,35,35,35,7,Yes,254
TOYOTA,Gasoline,Standard SUV,7,35,35,35,7,Yes,254
TOYOTA,Gasoline,Standard SUV,7,35,34,35,7,Yes,253
TOYOTA,Gasoline,Standard SUV,7,35,34,35,7,Yes,253
TOYOTA,Hydrogen,Small Car,10,76,71,74,10,Elite,0
TOYOTA,Hydrogen,Small Car,10,76,71,74,10,Elite,0
TOYOTA,Hydrogen,Small Car,10,67,64,65,10,Elite,0
TOYOTA,Hydrogen,Small Car,10,67,64,65,10,Elite,0
TOYOTA,Hydrogen,Small Car,10,76,71,74,10,Elite,0
TOYOTA,Hydrogen,Small Car,10,76,71,74,10,Elite,0
TOYOTA,Gasoline,Midsize Car,7,57,56,57,9,Yes,155
TOYOTA,Gasoline,Midsize Car,7,57,56,57,9,Yes,155
TOYOTA,Gasoline,Midsize Car,7,53,54,54,9,Yes,163
TOYOTA,Gasoline,Midsize Car,7,53,54,54,9,Yes,163
TOYOTA,Gasoline,Midsize Car,7,52,52,52,9,Yes,169
TOYOTA,Gasoline,Midsize Car,7,52,52,52,9,Yes,169
TOYOTA,Gasoline,Midsize Car,7,49,50,49,8,Yes,179
TOYOTA,Gasoline,Midsize Car,7,49,50,49,8,Yes,179
TOYOTA,Gasoline,Small SUV,7,27,34,30,6,No,292
TOYOTA,Gasoline,Small SUV,7,27,35,30,6,No,296
TOYOTA,Gasoline,Small SUV,7,27,34,30,6,No,292
TOYOTA,Gasoline,Small SUV,7,27,35,30,6,No,296
TOYOTA,Gasoline,Small SUV,6,25,33,28,6,No,319
TOYOTA,Gasoline,Small SUV,6,27,33,29,6,No,301
TOYOTA,Gasoline,Small SUV,6,25,33,28,6,No,319
TOYOTA,Gasoline,Small SUV,6,27,33,29,6,No,301
TOYOTA,Gasoline,Small SUV,7,41,38,40,7,Yes,223
TOYOTA,Gasoline,Small SUV,7,41,38,40,7,Yes,223
TOYOTA,Gasoline,Small SUV,7,38,35,37,7,Yes,240
TOYOTA,Gasoline,Small SUV,7,38,35,37,7,Yes,240
TOYOTA,Gasoline,Small SUV,6,27,34,30,6,No,296
TOYOTA,Gasoline,Small SUV,6,27,34,30,6,No,296
TOYOTA,Gasoline/Electricity,Small SUV,7,40,36,38,10,Yes,72
TOYOTA,Gasoline/Electricity,Small SUV,7,40,36,38,10,Yes,72
TOYOTA,Gasoline,Small SUV,6,25,32,28,6,No,323
TOYOTA,Gasoline,Small SUV,6,25,32,28,6,No,323
TOYOTA,Gasoline,Standard SUV,5,21,24,22,5,No,395
TOYOTA,Gasoline,Standard SUV,5,21,24,22,5,No,395
TOYOTA,Gasoline,Standard SUV,5,19,22,20,4,No,437
TOYOTA,Gasoline,Standard SUV,5,19,22,20,4,No,437
TOYOTA,Gasoline,minivan,7,36,36,36,7,Yes,246
TOYOTA,Gasoline,minivan,7,36,36,36,7,Yes,246
TOYOTA,Gasoline,minivan,7,35,36,35,7,Yes,253
TOYOTA,Gasoline,minivan,7,35,36,35,7,Yes,253
TOYOTA,Gasoline,Small Car,7,25,31,27,5,No,322
TOYOTA,Gasoline,Small Car,7,25,31,27,5,No,322
TOYOTA,Gasoline,Small Car,5,19,27,21,4,No,411
TOYOTA,Gasoline,Small Car,5,19,27,21,4,No,411
TOYOTA,Gasoline,Small Car,5,23,31,26,5,No,342
TOYOTA,Gasoline,Small Car,5,23,31,26,5,No,342
TOYOTA,Gasoline,pickup,5,20,23,21,4,No,423
TOYOTA,Gasoline,pickup,5,20,23,21,4,No,423
TOYOTA,Gasoline,pickup,5,19,22,20,4,No,441
TOYOTA,Gasoline,pickup,5,19,22,20,4,No,441
TOYOTA,Gasoline,pickup,5,17,21,18,4,No,481
TOYOTA,Gasoline,pickup,5,17,21,18,4,No,481
TOYOTA,Gasoline,pickup,5,19,24,21,4,No,431
TOYOTA,Gasoline,pickup,5,19,24,21,4,No,431
TOYOTA,Gasoline,pickup,5,18,22,20,4,No,448
TOYOTA,Gasoline,pickup,5,18,22,20,4,No,448
TOYOTA,Gasoline,pickup,5,17,20,18,4,No,483
TOYOTA,Gasoline,pickup,5,17,20,18,4,No,483
TOYOTA,Gasoline,Midsize Car,7,29,32,30,6,No,293
TOYOTA,Gasoline,Midsize Car,7,29,32,30,6,No,293
TOYOTA,Gasoline,Midsize Car,7,42,41,41,8,Yes,214
TOYOTA,Gasoline,Midsize Car,7,42,41,41,8,Yes,214
TOYOTA,Gasoline,pickup,5,20,24,22,5,No,408
TOYOTA,Gasoline,pickup,5,20,24,22,5,No,408
TOYOTA,Gasoline,pickup,5,18,23,20,4,No,441
TOYOTA,Gasoline,pickup,5,18,24,20,4,No,441
TOYOTA,Gasoline,pickup,5,18,23,20,4,No,441
TOYOTA,Gasoline,pickup,5,18,24,20,4,No,441
TOYOTA,Gasoline,pickup,5,19,22,20,4,No,437
TOYOTA,Gasoline,pickup,5,19,22,20,4,No,437
TOYOTA,Gasoline,pickup,5,17,22,19,4,No,460
TOYOTA,Gasoline,pickup,5,17,23,19,4,No,459
TOYOTA,Gasoline,pickup,5,17,22,19,4,No,460
TOYOTA,Gasoline,pickup,5,17,23,19,4,No,459
TOYOTA,Gasoline,pickup,5,18,20,19,4,No,461
TOYOTA,Gasoline,pickup,5,18,20,19,4,No,461
TOYOTA,Gasoline,Small SUV,7,40,37,39,7,Yes,227
TOYOTA,Gasoline,Small SUV,7,40,37,39,7,Yes,227
TOYOTA,Electricity,Small SUV,10,131,107,119,10,Elite,0
TOYOTA,Electricity,Small SUV,10,131,107,119,10,Elite,0
TOYOTA,Electricity,Small SUV,10,114,94,104,10,Elite,0
TOYOTA,Electricity,Small SUV,10,114,94,104,10,Elite,0
TOYOTA,Electricity,Small SUV,10,125,103,114,10,Elite,0
TOYOTA,Electricity,Small SUV,10,125,103,114,10,Elite,0
TOYOTA,Electricity,Small SUV,10,112,92,102,10,Elite,0
TOYOTA,Electricity,Small SUV,10,112,92,102,10,Elite,0
VOLKSWAGEN,Gasoline,Small SUV,3,21,25,23,5,No,387
VOLKSWAGEN,Gasoline,Small SUV,3,21,25,23,5,No,387
VOLKSWAGEN,Gasoline,Small SUV,5,18,24,20,4,No,445
VOLKSWAGEN,Gasoline,Small SUV,5,18,24,20,4,No,445
VOLKSWAGEN,Gasoline,Small SUV,3,20,24,22,5,No,411
VOLKSWAGEN,Gasoline,Small SUV,3,20,24,22,5,No,411
VOLKSWAGEN,Gasoline,Small SUV,5,18,23,20,4,No,450
VOLKSWAGEN,Gasoline,Small SUV,5,18,23,20,4,No,450
VOLKSWAGEN,Gasoline,Small SUV,3,21,25,23,5,No,391
VOLKSWAGEN,Gasoline,Small SUV,3,21,25,23,5,No,391
VOLKSWAGEN,Gasoline,Small SUV,5,18,24,20,4,No,435
VOLKSWAGEN,Gasoline,Small SUV,5,18,24,20,4,No,435
VOLKSWAGEN,Gasoline,Small SUV,3,20,24,22,5,No,412
VOLKSWAGEN,Gasoline,Small SUV,3,20,24,22,5,No,412
VOLKSWAGEN,Gasoline,Small SUV,5,18,24,20,4,No,443
VOLKSWAGEN,Gasoline,Small SUV,5,18,24,20,4,No,443
VOLKSWAGEN,Gasoline,Small Car,7,26,36,30,6,No,297
VOLKSWAGEN,Gasoline,Small Car,7,26,36,30,6,No,297
VOLKSWAGEN,Gasoline,Small Car,7,26,37,30,6,No,299
VOLKSWAGEN,Gasoline,Small Car,7,26,37,30,6,No,299
VOLKSWAGEN,Gasoline,Small Car,5,24,34,28,6,No,319
VOLKSWAGEN,Gasoline,Small Car,5,24,34,28,6,No,319
VOLKSWAGEN,Gasoline,Small Car,5,23,32,27,5,No,330
VOLKSWAGEN,Gasoline,Small Car,5,23,32,27,5,No,330
VOLKSWAGEN,Gasoline,Small Car,5,23,30,26,5,No,343
VOLKSWAGEN,Gasoline,Small Car,5,23,30,26,5,No,343
VOLKSWAGEN,Gasoline,Small Car,5,20,28,23,5,No,382
VOLKSWAGEN,Gasoline,Small Car,5,20,28,23,5,No,382
VOLKSWAGEN,Electricity,Small SUV,10,115,99,107,10,Elite,0
VOLKSWAGEN,Electricity,Small SUV,10,115,99,107,10,Elite,0
VOLKSWAGEN,Electricity,Small SUV,10,104,93,99,10,Elite,0
VOLKSWAGEN,Electricity,Small SUV,10,104,93,99,10,Elite,0
VOLKSWAGEN,Electricity,Small SUV,10,104,93,99,10,Elite,0
VOLKSWAGEN,Electricity,Small SUV,10,104,93,99,10,Elite,0
VOLKSWAGEN,Electricity,Small SUV,10,115,98,107,10,Elite,0
VOLKSWAGEN,Electricity,Small SUV,10,115,98,107,10,Elite,0
VOLKSWAGEN,Electricity,Small SUV,10,115,98,107,10,Elite,0
VOLKSWAGEN,Electricity,Small SUV,10,115,98,107,10,Elite,0
VOLKSWAGEN,Electricity,Small SUV,10,115,99,107,10,Elite,0
VOLKSWAGEN,Electricity,Small SUV,10,115,99,107,10,Elite,0
VOLKSWAGEN,Gasoline,Small Car,7,29,42,34,7,Yes,265
VOLKSWAGEN,Gasoline,Small Car,7,31,41,35,7,Yes,256
VOLKSWAGEN,Gasoline,Small Car,7,29,40,33,6,No,268
VOLKSWAGEN,Gasoline,Small SUV,7,28,36,31,6,No,286
VOLKSWAGEN,Gasoline,Small SUV,7,25,32,28,6,No,321
VOLKSWAGEN,Gasoline,Small SUV,7,25,32,28,6,No,321
VOLKSWAGEN,Gasoline,Small SUV,7,25,32,28,6,No,321
VOLKSWAGEN,Gasoline,Small SUV,7,23,30,26,5,No,343
VOLKSWAGEN,Gasoline,Small SUV,7,23,30,26,5,No,343
VOLKSWAGEN,Gasoline,Small SUV,7,22,29,25,5,No,357
VOLKSWAGEN,Gasoline,Small SUV,7,22,29,25,5,No,357
VOLKSWAGEN,Gasoline,Small SUV,7,21,28,24,5,No,369
VOLKSWAGEN,Gasoline,Small SUV,7,21,28,24,5,No,369
VOLKSWAGEN,Gasoline,Small SUV,7,24,31,27,5,No,331
VOLKSWAGEN,Gasoline,Small SUV,7,24,31,27,5,No,331
VOLVO,Electricity,Small SUV,10,94,80,87,10,Elite,0
VOLVO,Electricity,Small SUV,10,94,80,87,10,Elite,0
VOLVO,Gasoline,Small Car,5,26,35,30,6,No,299
VOLVO,Gasoline,Small Car,5,26,35,30,6,No,299
VOLVO,Gasoline,Small Car,5,25,33,28,6,No,316
VOLVO,Gasoline,Small Car,5,25,33,28,6,No,316
VOLVO,Gasoline/Electricity,Small Car,7,30,33,31,10,Yes,99
VOLVO,Gasoline/Electricity,Small Car,7,30,33,31,10,Yes,99
VOLVO,Gasoline,Midsize Car,7,23,32,26,5,No,337
VOLVO,Gasoline,Midsize Car,7,23,32,26,5,No,337
VOLVO,Gasoline/Electricity,Midsize Car,7,28,31,29,10,Yes,110
VOLVO,Gasoline/Electricity,Midsize Car,7,28,31,29,10,Yes,110
VOLVO,Gasoline/Electricity,station wagon,7,30,33,31,10,Yes,99
VOLVO,Gasoline/Electricity,station wagon,7,30,33,31,10,Yes,99
VOLVO,Gasoline,station wagon,5,23,30,26,5,No,339
VOLVO,Gasoline,station wagon,5,23,30,26,5,No,339
VOLVO,Gasoline,station wagon,7,22,29,25,5,No,352
VOLVO,Gasoline,station wagon,7,22,29,25,5,No,352
VOLVO,Gasoline,Small SUV,5,24,32,27,5,No,330
VOLVO,Gasoline,Small SUV,5,24,32,27,5,No,330
VOLVO,Gasoline,Small SUV,5,23,30,26,5,No,345
VOLVO,Gasoline,Small SUV,5,23,30,26,5,No,345
VOLVO,Electricity,Small SUV,10,92,79,85,10,Elite,0
VOLVO,Electricity,Small SUV,10,92,79,85,10,Elite,0
VOLVO,Gasoline,Small SUV,5,23,30,26,5,No,342
VOLVO,Gasoline,Small SUV,5,23,30,26,5,No,342
VOLVO,Gasoline,Small SUV,5,23,29,25,5,No,353
VOLVO,Gasoline,Small SUV,5,23,29,25,5,No,353
VOLVO,Gasoline,Small SUV,7,21,27,23,5,No,375
VOLVO,Gasoline,Small SUV,7,21,27,23,5,No,375
VOLVO,Gasoline/Electricity,Small SUV,7,28,28,28,10,Yes,122
VOLVO,Gasoline/Electricity,Small SUV,7,28,28,28,10,Yes,122
VOLVO,Gasoline,Standard SUV,5,22,28,25,5,No,358
VOLVO,Gasoline,Standard SUV,5,22,28,25,5,No,358
VOLVO,Gasoline,Standard SUV,7,20,26,22,5,No,401
VOLVO,Gasoline,Standard SUV,7,20,26,22,5,No,401
VOLVO,Gasoline/Electricity,Standard SUV,7,26,27,27,9,Yes,137
VOLVO,Gasoline/Electricity,Standard SUV,7,26,27,27,9,Yes,137
